sender,amount0,amount1,block
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,18242768169491496731,477722033331200603,11167684
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,257297628567279637853,6995189397483612884,11169557
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,162517247202235660669,4421291890680715448,11169586
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8106527218531669767,221151234144149711,11170883
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,90993085352161192822,2494549943155145541,11171066
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17354518707988967911,476039703655128080,11171148
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,93956902296389977685,2589448424410041677,11171588
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,34036547550868867258,902947177484142916,11171877
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10729573042015608527,276271567929419626,11172235
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,281136047704671478863,7258883095137714632,11172428
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10277232404406776758,268149624878712803,11172565
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3823636642440056793,99780126286711413,11172572
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4100213144452373969,106185893875997170,11172698
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20851311009256121232,540000000000000000,11172704
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,260217340252314145,11172780
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,70994231032808079975,1820285516074833113,11173005
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15768879311082627315,398855898565206490,11173327
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,24900811010150463964,649109002491631683,11174264
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,46536389583565790226,1149609494348791689,11174935
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,402280927369463968,9999999999999999,11175181
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1000000000000000000,25098077888138274,11176151
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,142095994058512231318,3610349154532002985,11176506
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,400838000000000000000,9646281345502608202,11178070
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,26240398680506369169,644873413000773505,11178601
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,300000000000000000000,7399953689557118780,11178872
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,102319000000000000000,2526616687265302938,11179611
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,16159492738482434840,386701427266123518,11180750
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,444307283010892381893,10644498497615429696,11183422
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,51035458834125893703,1222795917316451074,11184738
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30055825598170212296,697228319631084719,11189953
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,300147165000000000000,6917460925384895066,11190886
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000510834543560262,1158773974091510758,11191580
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,34930999932233491903,812687407060347388,11192816
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,919051380883334657,19965793838837341,11194075
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,47299996613005736720,1039275665213896184,11194663
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,500000000000000000000,10986001476035350268,11194663
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,78280619042067606493,1694697280583554455,11194891
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17568058002474105209,379999999999999999,11195037
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32339056651972254910,695491798615425377,11196500
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,466214535154695218733,10013220029150496035,11200182
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,196120503023027220345,3994448179408206594,11201347
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,49362943345427873434,1004041220022659937,11201557
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17990903676432710895,369056340608327255,11201676
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,49044953577821111642,997237856908888917,11201950
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,924589761272387064,18942361683361291,11202401
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,240112043662084174545,4925447159363864129,11202716
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14390425407068993186,341633605567323279,11205067
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,433108156472118110276,10430717327886817521,11206454
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20046137226591498277,481353949496853925,11206472
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,18524660513224283923,439885901494909151,11207648
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7917000010000000000,181171664916310777,11209947
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,136748797654333526652,3016663263341640499,11210334
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,112616553180779724617,2499569477436426760,11210853
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,59084056681850791117,1300813808650853947,11211719
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,45773384703084658820,999999999999999999,11212777
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,104410505254012495730,2291584506281948087,11213161
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20399747497147863525,461046747917925249,11214501
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20000000000000000000,452766756824445771,11217300
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,18893987054010444182,430052598631853488,11218541
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,157096388674491199700,3674655038920447457,11220329
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,75829763791307599179,1706724062594306107,11221110
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17564040899468053076,385467562136601591,11222937
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13643924623607228443,299998972111878693,11223196
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,365277229651313140491,7999999999999999999,11223443
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,415338606464126638818,9149999999999999999,11227870
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,27155813984279007337,599245969763220953,11228109
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5579951794516876773,128440577480510970,11230010
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,433785025699326413167,9781103994899386310,11231558
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,44981372062737262,997000410864919,11232346
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,492247248810834702493,10918677186040796133,11232396
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,163480736127942411406,3564493556099554176,11234672
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,93109675451243266240,1989492443845792600,11236846
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,45153569194795323462,970304161040715361,11237788
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,79298858900856297929,1558890884900085989,11242066
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,259936658127228054464,5109946002029419295,11242100
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14856000000000000000,289323290673487799,11242269
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,99437020496906364196,1995723125497607872,11243486
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,200140000000000000000,3935181456802291421,11248850
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,95910882689248017591,1866283274216869301,11251809
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,251326841971480351519,4991394860344177109,11252185
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,256547184884633161978,4996486159854507511,11253207
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13161584217078397225,249638275991970520,11254533
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,130210350536316145,2491808521621381,11256173
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19869789649463683855,379653222873497983,11256199
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,94619743198120787570,1806948567227472273,11256270
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,370910290891639131820,7000000000000000000,11256964
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,60575867632334444230,1140025847172765651,11257081
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,28770238786942420725,500719795285903501,11258117
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,236728168132915474426,4246287376263296783,11258358
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,495758983959151362657,8816074151405742106,11258664
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12003925902593165763,215283212948736399,11259167
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,124510453138276904380,2245541624974662957,11260038
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15197937002113565606,275323430982726975,11260267
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30000000000000000000,551439454091620596,11260547
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,57447739075281074503,1069015468111892287,11261392
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,55507227131554829027,1029902128874199028,11261770
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,147504636075193211151,2783883190140128769,11265047
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,60006190226824796325,1097175953659330183,11265604
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25585464016788194091,470168178746066279,11265802
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,249998010995581270526,4545988281367210975,11266599
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3120686531349779288891,55891953600146131600,11272326
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,40696208694355907151,754949028177823495,11273442
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,67942553737087347244,1271397609639197177,11273520
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20000000000000000000,375305842951974292,11275991
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,53000000000000000000,994560483822731874,11275995
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,54824940566466788788,997450519644675004,11278157
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,210000000000000000000,3595585486585840067,11281307
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7619801314431973705,129369572157949245,11282483
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,159354259514112808846,2724553715505718083,11283462
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,420928733720455866794,7117495662516406173,11283692
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,124672353090150810970,2095760122731288138,11284327
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17575673236282712348,285503057742735394,11284983
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,199143829928426624472,3252998841729958685,11285172
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,236042583069548284914,3963701033508442883,11286484
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,179209763450354522836,3009346514368887865,11286519
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7585289829755060744,126360185096199554,11288905
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,26692375699637631679,399999999999999999,11292413
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,293313248240266883986,4308214835385311781,11292808
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,136794220358461110474,2195015841290261147,11293255
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,126479776986697746971,2092996978289636210,11293468
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2548402151636698669279,46639476096183760993,11295257
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,35000000000000000000,630705468033272326,11295299
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4000000000000000000,71452043774327124,11295484
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,55581614544865521202,1039845993091705739,11295808
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6704194785278852995,124815694104159300,11295818
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000000,931015045659283774,11296685
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,134148000753965864508,2495849782752805948,11297917
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,26826892712616101562,500000000000000000,11297966
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,101000000000000000000,1935633734456428702,11298865
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,250000000000000000000,4742181468644130496,11300020
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,292951325691281060227,5783866307372180578,11301669
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,54226615296915341180,1062314895159278784,11301926
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,54134654390760400378,998725955510046217,11302316
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,212353462573504114966,3866584540359414907,11302364
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,34968916999659016792,635632624355766368,11302379
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,54039265890798407074,975943451455273462,11304269
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,85000318489000774787,1520316103041879905,11304991
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1041599925887756165726,17746689412354001665,11307351
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20739481895616129305,350000000000000000,11308041
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,153466691520817636694,2533341630171464805,11308698
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000000,831308743210712641,11309593
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,433272430020630466796,7035833402146320075,11309787
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,302448736203568686274,5009428600041913560,11310006
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,49098740466138550552,831487288673616881,11310178
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,40000000000000000000,670572442402314558,11310270
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,134308645682511719145,2245649038859851246,11312672
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,647070307473084300384,10027038345397775101,11316548
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,134638688272788676481,1993255087580231394,11318040
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3526585185695517068,53874732109295702,11321392
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30028356411525885739,485763987565760909,11322469
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,304124459009777151767,4946778414324736556,11323080
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,303490360000252089218,4996972091048149357,11323163
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,298146891923808859814,4989423776180245794,11323843
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,287919672966408593452,4975420522507342402,11323903
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12132013112263780977,204843594855646391,11324453
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,89956256769527791915,1541830174884211583,11324627
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20319115796795975255,349997079664738529,11324703
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,57823645111114335886,997464101949881434,11324791
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2761070311855586356128,48960902768679621254,11326349
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20000000000000000000,365784525392969758,11328153
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1000000000000000000,18721942037473388,11328472
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,212641428472295435539,3994972515367239700,11328507
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,192088545974121322,11328759
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,43453714515777723716,948760021682075223,11329655
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,181440642986348950191,4000000000000000000,11329931
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14160120569034731015,317566823960385802,11330684
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,217839885920162585051,5119655674607392534,11330751
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8186430287422455106,178501700769968293,11332218
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,52143174713094938528,1134484100196234757,11333687
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,227290729547484206,11335056
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,41907123896321394035,919701997423952123,11335565
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,250000000000000000000,5179460958191694314,11336686
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3159993009798732093,66495291999999999,11337061
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,60801128670795591793,1265952005101560347,11338425
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32000000000000000000,666278160436653053,11338432
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14566363807284183186,299138057985350600,11338604
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,46654825620157946066,968055464279590889,11338915
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8178911108201678869,169163560808537664,11339929
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,373942108947486481967,7793073899630245561,11340237
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17397189989191320042,372768653810257616,11340603
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,180281183556234028684,3862875219695243470,11340606
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1080948612367144830297,21735379952687284522,11342182
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10510845874885552167,205190132139812752,11343434
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10484739132376650732,206802068866988906,11343579
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50851093028655321657,995068129340863684,11343788
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,31885805410000000000,628389112712078954,11344335
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,44343840908070229716,866501554344903325,11346455
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,16486202106365223717,328221081323442325,11347704
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15398569833143952153,307782994091734322,11347887
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,16000000000000000000,320587101883867125,11348063
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25277537358572474782,499999999999999999,11348506
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4132855336763852414,82831706082574426,11348737
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,46540346054899407520,952379992126508164,11349329
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,150729871589197059443,3045387792845545043,11349544
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7851196430735620440,160076137791713926,11350353
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,557777209927524673264,11407744207530348365,11351400
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1197140197486547980,24962573347867553,11351791
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23908327538227887550,499300705630525141,11351860
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,84259372478023798258,1692306091901881593,11352193
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,38956810019572609575,775901340932564704,11352707
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15536221563383939555612,311188364835785621748,11353331
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,192057241845252110,11354398
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,268129368582292684364,4994664494233198549,11357388
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,533016095493525750200,10008503239110997628,11357432
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20412000000000000000,362652773307463581,11359813
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,64436209113726560186,996047574145623840,11362006
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,65283392714086636544,999999999999999999,11362221
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,240965323248048939158,3771190987073504742,11362290
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,324113634652337948677,5224080437996430288,11363018
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30000000000000000000,483541561921645042,11363034
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30981954427032861023,499143667027864846,11363092
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4186658725551077450,65801644450535198,11365724
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,126777528180843663426,2000000000000000000,11366648
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1011128519377301517213,15998745801195414338,11368544
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1499250000000000000,23129031406276725,11369038
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,51952008965941104347,797875002732901500,11372771
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3269539564434334370,49942330265040624,11373579
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,349994452046918365807,5455907586428987112,11374541
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,81553982255329550881,1277364948471679576,11374697
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,40000000000000000000,626512605833274956,11374726
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7620706019889970223,119680689171471482,11374758
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15808190833249997184,250743621589144263,11374800
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,426208986384396959643,6722457019461742096,11376770
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,40964627169336648290,667956771058572915,11378932
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32034997578759231172,507156735602268437,11380891
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,31398473429647173943,532937473227701852,11381959
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,65089499037549110938,1109478722356276208,11382095
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15581878206704229872,266285061085051103,11382741
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,77943107008927421770,1376401262533640884,11382963
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9985452343937529202,179667109208411191,11383026
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,63790297108260180369,1149421566006477251,11383032
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,60000000000000000000,1146636289860463894,11383448
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15905137707325959248,292146526871297493,11384219
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,200000000000000000000,3681317903033833111,11385444
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,179911141727810724,11386494
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,272670390459916465372,4885915982733398476,11387593
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23742699937878307721,439584361769430430,11389726
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,268678636389544250935,4999999999999999999,11389954
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,104017181483955355694,2000000000000000000,11390463
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19663500232078214617,378081773636816114,11390463
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,460000000000000000000,8947178531912649450,11391524
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,433453228122226074792,8603953758682684230,11391702
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,55325435921090998027,1141627068882753492,11392209
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,48764420638014790533,987128298066099802,11392332
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,106380396556655110881,2089531593181079934,11392503
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,74818413333324690415,1507298557554832053,11392820
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,249602107787668392286,4999423481528949312,11392996
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9664493754165460858,193999999999999999,11393168
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19424925631898749328,384112526044698800,11396043
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,148689288654116245864,3164477266687273302,11398987
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,346271292191042696692,7000000000000000000,11399823
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,445556093644174472890,9001801777932076050,11400255
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,49485812069383398993,999999999999999999,11400445
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,207538972493944820568,4213747465371234530,11400984
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8773034206037952916,175514407651647974,11401233
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,127659877620885105208,2549058895534583534,11401251
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,48000000000000000000,959289552534194048,11401320
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,299000000000000000000,5971839293764617796,11401468
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1626808211851263562,39235061697345667,11404891
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7247298108696361588,174742355408983769,11404912
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,203616687620192793941,4947479221461930223,11405212
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,42000000000000000000,993875595451708296,11405986
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,39928638647855304895,942664335519654612,11406452
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,28092862176181444288,655860389943402150,11406914
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4528321953802091953838,109999999999999999999,11408198
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25000000000000000000,598933008287233999,11408571
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,400114232550653574837,9901510907795088476,11408875
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5988088134849712834,148118038565319959,11409120
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9997371979126549775,251392309692410428,11409944
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,11151711695641787498,278120687072914754,11409997
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,41068610038521594692,909485936505900986,11411548
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2381250470475933307,52980924548327681,11412389
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4368727117345626826,99703638911385000,11412968
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50651867409554800740,1108557752804310092,11413379
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1465880663876609488768,30861476973094360406,11414611
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17000000000000000000,341567290834334360,11415941
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7082372950119724256,149492042966752157,11416265
