sender,to,amount0,amount1,block
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0xD523886d2ED84c31326bAfBf47b36d91c85A45ee,8500494975522105158,137258537461885972,11376098
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,240049848324728836574,3973952226375583614,11378475
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,87235434438724588998,1388447871677516611,11379223
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30653715509686902629,488141510919163797,11379364
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,526343267750179046290,8455260769280823072,11379707
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2957588297537071462783,46794952758061464544,11380231
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,77943107008927421778,1269848875299974693,11381722
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,61172754512065523276,1053706773910578426,11382174
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,45011554135696628413,769349641547793342,11382564
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,129062235906635133796,2208095396318770835,11382597
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,65119442973627982035,1195329701004590006,11383186
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0xF1304a5CFBe7b84863b388caCbb29f49A6183AEf,4072782052053526559,73230637749158715,11386512
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,611556153977900176262,11001208045668614165,11386948
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,228164427979186591042,5071063325423804488,11398580
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,21058549937772573977,445376104027627831,11399122
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,18820206673415397577,403682108873136955,11399147
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,403414967392163624243,8402744096983861879,11399916
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,26774596383536850930,600262470965840232,11403990
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,122410762896685328627,2965410901052540485,11404346
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x0160afFF7a7A824429A8202995D03239d2D418fa,4241935626640357498911,100534043868459581949,11405720
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,62863307012216984223,1500689294957672028,11406697
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,360747375281489827277,8923377896906617941,11408752
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8579617314436685319,212317302191563037,11408863
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10439956339359690375,237058281320013012,11411285
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1453604021900512279,32173636780814768,11411641
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4654298295170580705282,107275905282179414822,11412782
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,771293800927701744330,17728659897184216166,11412842
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,307043929220981578337,6554998062720097344,11413589
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,266787084613520792538,5256396679629446352,11415153
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,42033711051417325635,891102632533207237,11416687
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,80538906491025007334,1677715681026605300,11417091
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,86534128671251502821,1794463023892225100,11417551
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,128603435701849124094,2723988187401912949,11418385
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0xbBb81D2b8B44129091b1E2eb85A3D0c6465436b8,336301737215307060702,7048131934766350328,11419646
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,92718875585586545474,2047485120164085800,11422314
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14949834113874575993,317915699369482668,11422946
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,79303844773069115308,1554628429251728986,11425767
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0xb7153a50412beAebA3E9384460B75A7abcBF7d15,19548848293686311453,392427020219087500,11427715
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x0160afFF7a7A824429A8202995D03239d2D418fa,1399786297607939256758,26230433692640581207,11429254
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,77208306994905155286,1455002011165335529,11429454
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,8202017145658235339,156339795801355882,11431090
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,89431547195179860600,1705895664605240805,11431410
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x0160afFF7a7A824429A8202995D03239d2D418fa,61446344844698728640,1185309637629194930,11433208
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,436470778482029011418,8438808568163867900,11433265
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,65318625935026309666,1187904471108004899,11434393
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,216256157561488257932,3966122175653521365,11434568
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15451456199400278237,289055024801671513,11435219
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4732146575996005862,89809457576467651,11437610
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x0160afFF7a7A824429A8202995D03239d2D418fa,1443246165736847818072,26249069262826332811,11438717
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,73099940062845202313,1301951896736044722,11441231
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,52162581669980934912,945401782592917118,11443479
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6196502373873826070,112310587614772992,11443485
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,498356947707135701245,9210172592586738933,11445505
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x0160afFF7a7A824429A8202995D03239d2D418fa,128133919537675964647,2300000000000000000,11446835
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,44084687960532933519,755868839062331544,11448400
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,482391667619022821127,8163873130566229004,11453130
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,119480040622974379759,2020454082449149742,11453319
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,290966829695591929059,5015286656853749582,11453542
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25248998574553237668,426253798965849223,11455209
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,33828410752678714541,571613374565040312,11458709
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,46369513512432386042,776012917970479395,11459740
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,16793647233523318267,286714518255879673,11463692
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,58142072494578557932,966524736073017196,11464321
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,426753314701305203758,6846528182371587145,11464793
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x0160afFF7a7A824429A8202995D03239d2D418fa,2280272513032557807416,41390870734266582652,11467757
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,904578329965765859419,16400035417765073009,11467867
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,257702584280931904950,4610091501976115072,11470424
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,56457265430541862849,964262323403937831,11471455
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,462445757927142563317,8350813451731263481,11475638
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,81556541953339664651,1429822797538806636,11476191
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,728148814146005182899,12322321452117408522,11477515
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,236352001840131535885,4029107212976333486,11478059
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2756190401143587055,46833479862742640,11478404
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,34591566603933909278,609725275084263538,11479041
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23864718583938762933,413297896218155417,11480535
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,500679670490391623774,8523749598530149444,11483459
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,81873103801219975351,1427155029202729362,11483988
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,104464359859440827442,1843536245207655141,11485945
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,72604873714790864042,1234276301874983883,11486277
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12578838179535573857,214378994520234671,11486414
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25122432099455884011,431249718102269540,11487305
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13518618282380234587,231038583041501639,11487346
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25452640247109183465,435063923118863721,11487452
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,285628759189258643325,4954674774722648359,11489060
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,99199702489812835222,1668665384600437788,11490429
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,41060791438334623454,678404340077988317,11491305
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,51975453005258346361,846432769546936135,11492992
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2420913915784033418,37940947468481449,11494561
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,59132465373913401013,898843014614810461,11497107
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,61358202553110731460,925104570595726736,11498955
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2221943840472726715,33823110221860641,11501052
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7211371758110880139,112425284271158668,11503048
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23635957252659047781,376041388489997007,11504678
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,34880093956052532774,545619266138394282,11505945
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,22541629192716119517,339669278330116734,11510619
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,609916003693848027758,9267248104848387041,11516216
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x0160afFF7a7A824429A8202995D03239d2D418fa,201180191708295811200,2969999999999999999,11516936
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17808833085905944924,241974462722705079,11521740
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,326553057773767920262,4284209134208468642,11523839
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,33533302463024982173,439228247907908338,11527342
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x0160afFF7a7A824429A8202995D03239d2D418fa,4260230126278307126195,53757950167600904320,11529812
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13472983303154278244,162931953059179812,11530920
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,27777881401620747337,348401306354821669,11531913
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,22050745305312940494,279766217009358062,11532645
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,144580161355818402403,1862928325044094702,11537737
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,152651533833723110502,1978976160291418949,11537925
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7De370fADcF43D12E3a7a463056606A96dB3248A,267130912907031564299,3345678121602018846,11540086
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1941768859274303736823,23724679016233615576,11540880
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,762739114042954689428,9112215796889681261,11543327
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,58341147924425323597,708176968721084628,11544534
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,178002392069829397670,2015330747680245591,11550795
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,146434162867947617581,1659308134267799632,11550848
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,97157722135688113226,1090075238532909487,11551744
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,37287489501279183276,417771908690810125,11551794
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6555544334006195707,73545935941378285,11551869
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,152619846208940287884,1778127969281428992,11552071
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,355813090515876808932,4206284153594317038,11553431
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x6dCAa7Ea9aDB5181d35FC86DE746400DB8d2018c,46178766144277221431,543376430210267102,11553616
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,194086707628297335294,2178024716361836699,11557199
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,156446879734210696062,1685902939180206548,11558012
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1353461739860841641482,14522279986397507435,11558031
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,178952613676540460013,1908622267165442112,11558557
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,891175674465120765618,9695092426511126160,11559392
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,204982778813904762268,2075427174455963118,11563290
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15209593754153766646,160653465495262139,11565011
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,90575423810566190213,952624583862677607,11566283
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,49760954146836870094,541840232231149324,11568994
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,866783984329541083300,9857310824531674361,11571505
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,93287654783006512981,1047774740610636909,11572377
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,65965549022887107837,689606043649868273,11573510
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,344262583454356548134,3322257211926884201,11576998
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,227961628281882650825,2238306990499337705,11577881
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1768364085636782175627,17285215334738204185,11578154
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1173382889158903993301,11061990234746048546,11579531
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,687929602790104545667,5996441622124798877,11580726
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,129320553110639788472,1125230894524807097,11580913
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,302153446397267902177,2654425836356219088,11581015
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,38763702316523121297,340423054569500919,11581088
0xD291328a6c202c5B18dCB24f279f69dE1E065f70,0xD291328a6c202c5B18dCB24f279f69dE1E065f70,189643629738276036083,1666534023871892480,11581355
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,1548210631274388510586,16084712752261096485,11584556
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1481041212918759876715,15279706686152905945,11584664
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,471432704932300223160,4900806377213207888,11585334
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,214247007787757400869,2265208003584726869,11585844
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1789418484110502455703,16826418671269813293,11589615
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,240765825266821232735,2236466087551985582,11591641
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,154806339857148057301,1407792058083151645,11593125
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,83822332720998528137,745941263758778240,11594399
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x84C81d158DAd75180b72529f13B58366c0E665f0,32535035434346363738,288055437624426519,11594567
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,179590250121285651760,1582103950842605061,11595861
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,114716544188734462750,1010597722679466598,11595871
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0xc1A1677F90Ea45119762E268bCb7495292C8Eb91,138504499998731666219,1224660759010310956,11596830
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,298034809559006868067,2805273455907782965,11598096
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2171410423919009716162,21320866786807751806,11602360
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,207252489086837117429,2099117722140285569,11603068
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,574172992225077342228,6290611918408467392,11605540
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,55296371493645851734,605824408798234579,11605541
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,39305081728740770068,455923218334087833,11606240
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,491986574219676856580,5654497487931635700,11606658
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,698992167528135991650,8351886190959391306,11607252
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,93862191876366099664,1049592625415515113,11610826
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,360824886726125073415,3997669101655017060,11611083
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8354100885687254580389,88481622213507292317,11611796
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,121399419518248752098,1248309054730234051,11612304
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19363039054582595044,199281788249454112,11612890
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17925523339041595960,183722472303798105,11612979
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,63574002461043528325,647432570140732001,11613198
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,117401689875271739873,1229521003381494542,11617544
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,344919849525619570533,3770200847402431246,11618336
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,68945507297113801150,822539192918663417,11620260
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,197998029178630939308,2383545517311799366,11620709
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4762644334812985629,61900534252594851,11624160
